Source_DC,Destination_DC,SKU,PerUnitTransportationCost,TransitTimeDays
DC_8,DC_6,SKU_26,2.7660960335236617,7
DC_8,DC_6,SKU_27,4.713542390292025,5
DC_8,DC_6,SKU_28,1.3647772994650202,6
DC_8,DC_6,SKU_29,1.866744291160349,6
DC_8,DC_6,SKU_30,1.0805187876046651,7
DC_8,DC_6,SKU_31,1.4119561489569397,7
DC_8,DC_6,SKU_32,0.7557825682057481,1
DC_8,DC_6,SKU_33,4.589708139359586,9
DC_8,DC_6,SKU_34,2.0660600919357184,8
DC_8,DC_6,SKU_35,2.73660641499743,6
DC_8,DC_6,SKU_36,3.2554007997817855,1
DC_8,DC_6,SKU_37,2.375370772808239,3
DC_8,DC_6,SKU_38,0.9853509926908153,8
DC_8,DC_6,SKU_39,1.9061974676428468,9
DC_8,DC_6,SKU_40,4.903602776867182,4
DC_8,DC_6,SKU_41,2.222708935835767,1
DC_8,DC_6,SKU_42,1.861664686988521,4
DC_8,DC_6,SKU_43,1.256634886526362,4
DC_8,DC_6,SKU_44,3.2308691351041783,8
DC_8,DC_6,SKU_45,4.916370748251487,9
DC_8,DC_6,SKU_46,1.4507826690647199,4
DC_8,DC_6,SKU_47,1.5017163644355698,4
DC_8,DC_6,SKU_48,2.937179582592543,3
DC_8,DC_6,SKU_49,1.9382815647863205,1
DC_8,DC_6,SKU_50,2.58120594682517,3
DC_8,DC_7,SKU_1,1.7818525893234185,9
DC_8,DC_7,SKU_2,0.9240937988203652,7
DC_8,DC_7,SKU_3,3.5102916953072354,6
DC_8,DC_7,SKU_4,4.621674857467015,5
DC_8,DC_7,SKU_5,3.8942704986584724,2
DC_8,DC_7,SKU_6,1.6221910459815145,7
DC_8,DC_7,SKU_7,3.395858721683852,8
DC_8,DC_7,SKU_8,4.2679856926986846,8
DC_8,DC_7,SKU_9,3.2033289850267703,7
DC_8,DC_7,SKU_10,1.4034502807670082,8
DC_8,DC_7,SKU_11,3.3077550864262477,4
DC_8,DC_7,SKU_12,1.0548761239464115,4
DC_8,DC_7,SKU_13,3.3134767639378353,8
DC_8,DC_7,SKU_14,3.4209128324234666,8
DC_8,DC_7,SKU_15,0.793398950177677,7
DC_8,DC_7,SKU_16,0.6433554313771703,6
DC_8,DC_7,SKU_17,4.617645905619879,5
DC_8,DC_7,SKU_18,2.28916341189791,4
DC_8,DC_7,SKU_19,4.009184040304146,2
DC_8,DC_7,SKU_20,2.836760370778721,9
DC_8,DC_7,SKU_21,4.302867369809757,5
DC_8,DC_7,SKU_22,4.499119466531592,5
DC_8,DC_7,SKU_23,1.7609738314575698,4
DC_8,DC_7,SKU_24,2.704692889601873,5
DC_8,DC_7,SKU_25,1.659456603460198,6
DC_8,DC_7,SKU_26,1.5430562492746085,1
DC_8,DC_7,SKU_27,1.0900454428242494,3
DC_8,DC_7,SKU_28,2.990888984107325,7
DC_8,DC_7,SKU_29,4.226267942297943,3
DC_8,DC_7,SKU_30,2.26249944295464,8
DC_8,DC_7,SKU_31,1.0652571658413592,4
DC_8,DC_7,SKU_32,2.320726473260884,2
DC_8,DC_7,SKU_33,2.7416782411301677,6
DC_8,DC_7,SKU_34,2.5782549555227376,3
DC_8,DC_7,SKU_35,1.5237090089107808,6
DC_8,DC_7,SKU_36,2.4097833173684107,3
DC_8,DC_7,SKU_37,0.7917539845378605,2
DC_8,DC_7,SKU_38,3.6033608386180447,8
DC_8,DC_7,SKU_39,2.478450803266242,2
DC_8,DC_7,SKU_40,3.556924993910991,7
DC_8,DC_7,SKU_41,2.9236252363439155,1
DC_8,DC_7,SKU_42,2.191819593382987,8
DC_8,DC_7,SKU_43,1.9988849664224282,3
DC_8,DC_7,SKU_44,4.321095115948298,4
DC_8,DC_7,SKU_45,0.5604031180405742,9
DC_8,DC_7,SKU_46,1.1130514319557654,2
DC_8,DC_7,SKU_47,0.5974155616426156,1
DC_8,DC_7,SKU_48,0.5835682344429449,8
DC_8,DC_7,SKU_49,0.8858797290999696,5
DC_8,DC_7,SKU_50,4.681762932586141,5
DC_8,DC_8,SKU_1,4.936130694537913,3
DC_8,DC_8,SKU_2,1.6017779786428425,2
DC_8,DC_8,SKU_3,2.845704892208296,3
DC_8,DC_8,SKU_4,1.4530967986169647,3
DC_8,DC_8,SKU_5,1.94658115076512,5
DC_8,DC_8,SKU_6,4.828899446303566,8
DC_8,DC_8,SKU_7,4.048483289037154,7
DC_8,DC_8,SKU_8,3.7775877686445285,5
DC_8,DC_8,SKU_9,2.773519150107533,1
DC_8,DC_8,SKU_10,1.9904621658040462,8
DC_8,DC_8,SKU_11,4.5375949633623875,7
DC_8,DC_8,SKU_12,3.650965964804004,5
DC_8,DC_8,SKU_13,1.2484026509408706,2
DC_8,DC_8,SKU_14,1.8120997254196882,3
DC_8,DC_8,SKU_15,1.5722949940163065,8
DC_8,DC_8,SKU_16,0.5830538856936018,2
DC_8,DC_8,SKU_17,3.680557269785665,2
DC_8,DC_8,SKU_18,1.3718251986116476,4
DC_8,DC_8,SKU_19,2.8066591637028333,5
DC_8,DC_8,SKU_20,3.1511003142021723,3
DC_8,DC_8,SKU_21,4.098103898459014,3
DC_8,DC_8,SKU_22,2.0617116167919964,8
DC_8,DC_8,SKU_23,4.2413747986864,7
DC_8,DC_8,SKU_24,2.9574446360148086,4
DC_8,DC_8,SKU_25,3.7678196072590753,9
DC_8,DC_8,SKU_26,4.8514325811261685,4
DC_8,DC_8,SKU_27,3.8752759586495626,9
DC_8,DC_8,SKU_28,0.5895566768303502,2
DC_8,DC_8,SKU_29,1.9510038058318426,8
DC_8,DC_8,SKU_30,0.68219520947737,2
DC_8,DC_8,SKU_31,4.708480145768938,2
DC_8,DC_8,SKU_32,1.5603981773963984,6
DC_8,DC_8,SKU_33,1.3291928427683468,7
DC_8,DC_8,SKU_34,0.8780077153428154,4
DC_8,DC_8,SKU_35,1.8691084016896309,1
DC_8,DC_8,SKU_36,3.7105581219531985,6
DC_8,DC_8,SKU_37,0.8979691430097609,5
DC_8,DC_8,SKU_38,2.2907887529060007,3
DC_8,DC_8,SKU_39,4.906678395238891,5
DC_8,DC_8,SKU_40,2.735465509072236,4
DC_8,DC_8,SKU_41,0.7185499387668319,5
DC_8,DC_8,SKU_42,2.12208363117165,7
DC_8,DC_8,SKU_43,4.664881947411027,4
DC_8,DC_8,SKU_44,3.5024598128385835,1
DC_8,DC_8,SKU_45,0.9865550861469321,5
DC_8,DC_8,SKU_46,1.2381382915672523,4
DC_8,DC_8,SKU_47,3.2859189287200383,6
DC_8,DC_8,SKU_48,0.7670220386287545,6
DC_8,DC_8,SKU_49,4.474037330036488,6
DC_8,DC_8,SKU_50,2.678175231025318,3
DC_8,DC_9,SKU_1,4.0213040369262325,1
DC_8,DC_9,SKU_2,2.1158185056941807,6
DC_8,DC_9,SKU_3,1.6294391848543162,8
DC_8,DC_9,SKU_4,1.756693751184454,6
DC_8,DC_9,SKU_5,0.8493434836240781,9
DC_8,DC_9,SKU_6,4.586156943510747,2
DC_8,DC_9,SKU_7,1.7656700917121357,5
DC_8,DC_9,SKU_8,1.36761257604473,5
DC_8,DC_9,SKU_9,3.6917240525141586,8
DC_8,DC_9,SKU_10,2.650446847052288,5
DC_8,DC_9,SKU_11,3.675181053994214,7
DC_8,DC_9,SKU_12,2.4024144968970718,5
DC_8,DC_9,SKU_13,1.6396041336811287,1
DC_8,DC_9,SKU_14,4.039470213642547,7
DC_8,DC_9,SKU_15,0.7683148597427099,1
DC_8,DC_9,SKU_16,1.5472860884152408,4
DC_8,DC_9,SKU_17,4.426094854663425,8
DC_8,DC_9,SKU_18,2.001267009399567,3
DC_8,DC_9,SKU_19,1.2488642793992293,9
DC_8,DC_9,SKU_20,1.6252554132956893,6
DC_8,DC_9,SKU_21,4.012342591413229,7
DC_8,DC_9,SKU_22,4.364662616036855,6
DC_8,DC_9,SKU_23,3.827765547077372,9
DC_8,DC_9,SKU_24,1.13927724249378,4
DC_8,DC_9,SKU_25,4.572851575075165,2
DC_8,DC_9,SKU_26,4.4306292697520195,8
DC_8,DC_9,SKU_27,2.844461248922107,2
DC_8,DC_9,SKU_28,2.8911237426287006,1
DC_8,DC_9,SKU_29,3.6015338136332837,8
DC_8,DC_9,SKU_30,2.616562664209102,9
DC_8,DC_9,SKU_31,0.8255682945386849,6
DC_8,DC_9,SKU_32,3.4374189018925643,8
DC_8,DC_9,SKU_33,0.9516537279277427,4
DC_8,DC_9,SKU_34,3.8368276354714563,8
DC_8,DC_9,SKU_35,0.7590733938625871,3
DC_8,DC_9,SKU_36,4.404674568950096,1
DC_8,DC_9,SKU_37,1.986714204483369,9
DC_8,DC_9,SKU_38,2.057787847877581,4
DC_8,DC_9,SKU_39,3.2069682787086777,5
DC_8,DC_9,SKU_40,2.1426138681747036,1
DC_8,DC_9,SKU_41,2.9971923996845447,3
DC_8,DC_9,SKU_42,3.1617928946074216,3
DC_8,DC_9,SKU_43,1.3027921336786148,4
DC_8,DC_9,SKU_44,4.1630753098396855,2
DC_8,DC_9,SKU_45,4.04861794298812,6
DC_8,DC_9,SKU_46,4.379378386281042,5
DC_8,DC_9,SKU_47,0.5866203373200228,5
DC_8,DC_9,SKU_48,4.8902223586510045,7
DC_8,DC_9,SKU_49,4.4886937308097785,9
DC_8,DC_9,SKU_50,4.14204272932416,5
DC_8,DC_10,SKU_1,2.9541328346013875,4
DC_8,DC_10,SKU_2,4.313752791693537,3
DC_8,DC_10,SKU_3,2.773994150011461,8
DC_8,DC_10,SKU_4,2.404970271601372,8
DC_8,DC_10,SKU_5,2.713150950451052,1
DC_8,DC_10,SKU_6,4.861621124701289,9
DC_8,DC_10,SKU_7,1.2148371137478011,1
DC_8,DC_10,SKU_8,4.878398211891372,2
DC_8,DC_10,SKU_9,1.7117169093734343,6
DC_8,DC_10,SKU_10,0.6888672653273016,8
DC_8,DC_10,SKU_11,1.1928835838472307,7
DC_8,DC_10,SKU_12,4.033412905607713,1
DC_8,DC_10,SKU_13,1.798998362039572,8
DC_8,DC_10,SKU_14,1.3709451795780767,2
DC_8,DC_10,SKU_15,2.222567739859592,7
DC_8,DC_10,SKU_16,2.382188364061591,6
DC_8,DC_10,SKU_17,1.3433507959269961,6
DC_8,DC_10,SKU_18,2.6589711100207,5
DC_8,DC_10,SKU_19,4.014251685277192,6
DC_8,DC_10,SKU_20,2.057499441923518,7
DC_8,DC_10,SKU_21,0.9660945474635676,5
DC_8,DC_10,SKU_22,1.834793878252632,9
DC_8,DC_10,SKU_23,3.516591378478096,2
DC_8,DC_10,SKU_24,3.469848250108595,8
DC_8,DC_10,SKU_25,1.7921851854693291,7
DC_8,DC_10,SKU_26,2.448353961495741,4
DC_8,DC_10,SKU_27,2.049926207977347,6
DC_8,DC_10,SKU_28,3.305471601623504,6
DC_8,DC_10,SKU_29,4.877854721196543,8
DC_8,DC_10,SKU_30,1.6932030336739172,7
DC_8,DC_10,SKU_31,2.2741620597308536,8
DC_8,DC_10,SKU_32,4.75266859413622,9
DC_8,DC_10,SKU_33,0.504600348175016,7
DC_8,DC_10,SKU_34,1.7782720793587186,7
DC_8,DC_10,SKU_35,4.56305455023517,2
DC_8,DC_10,SKU_36,1.7127977954823377,6
DC_8,DC_10,SKU_37,2.16644078952735,9
DC_8,DC_10,SKU_38,1.256961210503945,5
DC_8,DC_10,SKU_39,2.863627091737197,9
DC_8,DC_10,SKU_40,0.5756327591951412,8
DC_8,DC_10,SKU_41,1.227707502485486,7
DC_8,DC_10,SKU_42,4.739641170261821,8
DC_8,DC_10,SKU_43,2.1223981303324146,7
DC_8,DC_10,SKU_44,0.7343955811721792,2
DC_8,DC_10,SKU_45,3.304163153011806,8
DC_8,DC_10,SKU_46,3.5719019703190913,3
DC_8,DC_10,SKU_47,2.5779666487832555,1
DC_8,DC_10,SKU_48,1.9703347811481704,3
DC_8,DC_10,SKU_49,2.6926230215545295,4
DC_8,DC_10,SKU_50,3.8061860250816393,1
DC_9,DC_1,SKU_1,3.626022783186309,7
DC_9,DC_1,SKU_2,1.6015528356324116,1
DC_9,DC_1,SKU_3,4.319387152543557,8
DC_9,DC_1,SKU_4,4.717006222646624,2
DC_9,DC_1,SKU_5,1.609150593095313,4
DC_9,DC_1,SKU_6,4.085189003941576,5
DC_9,DC_1,SKU_7,3.699183365365475,2
DC_9,DC_1,SKU_8,3.1555239005501186,8
DC_9,DC_1,SKU_9,3.206229002459289,1
DC_9,DC_1,SKU_10,1.4684929036987049,6
DC_9,DC_1,SKU_11,3.826061002114458,7
DC_9,DC_1,SKU_12,0.7795659682404308,9
DC_9,DC_1,SKU_13,2.4427977072928213,9
DC_9,DC_1,SKU_14,4.467707021593837,5
DC_9,DC_1,SKU_15,3.7086415536879676,8
DC_9,DC_1,SKU_16,1.6391845647032783,9
DC_9,DC_1,SKU_17,3.0022580083615766,9
DC_9,DC_1,SKU_18,4.011166989142151,1
DC_9,DC_1,SKU_19,2.7235658351357177,8
DC_9,DC_1,SKU_20,3.010112065441161,6
DC_9,DC_1,SKU_21,3.829083673712446,8
DC_9,DC_1,SKU_22,3.196034081690487,6
DC_9,DC_1,SKU_23,0.9032617579789519,5
DC_9,DC_1,SKU_24,2.3574338273695714,2
DC_9,DC_1,SKU_25,4.391401530217322,5
DC_9,DC_1,SKU_26,4.404007793504923,6
DC_9,DC_1,SKU_27,3.867783602943844,6
DC_9,DC_1,SKU_28,4.3406629993692025,2
DC_9,DC_1,SKU_29,0.7436048378104434,6
DC_9,DC_1,SKU_30,2.4252825678217382,1
DC_9,DC_1,SKU_31,0.5142843418302645,2
DC_9,DC_1,SKU_32,3.0319435385208915,5
DC_9,DC_1,SKU_33,4.18783063419532,4
DC_9,DC_1,SKU_34,1.2688708972390916,9
DC_9,DC_1,SKU_35,4.574179347180923,3
DC_9,DC_1,SKU_36,3.464537529564108,5
DC_9,DC_1,SKU_37,4.394432322872087,6
DC_9,DC_1,SKU_38,1.4506867953894558,7
DC_9,DC_1,SKU_39,2.4592522825760605,4
DC_9,DC_1,SKU_40,2.605934147467739,7
DC_9,DC_1,SKU_41,3.125238045474866,7
DC_9,DC_1,SKU_42,0.8287329956479725,7
DC_9,DC_1,SKU_43,0.971701884233445,2
DC_9,DC_1,SKU_44,0.5901059053386792,2
DC_9,DC_1,SKU_45,1.0303704890589658,3
DC_9,DC_1,SKU_46,1.3567247197743733,6
DC_9,DC_1,SKU_47,2.845170074772907,9
DC_9,DC_1,SKU_48,3.6730091598754773,9
DC_9,DC_1,SKU_49,2.947713855306207,6
DC_9,DC_1,SKU_50,3.156345822900198,2
DC_9,DC_2,SKU_1,2.0453927725880323,6
DC_9,DC_2,SKU_2,1.3639637760385552,4
DC_9,DC_2,SKU_3,4.576783636375899,8
DC_9,DC_2,SKU_4,3.437660150664094,6
DC_9,DC_2,SKU_5,4.206759287616443,1
DC_9,DC_2,SKU_6,2.2048135918274974,8
DC_9,DC_2,SKU_7,2.625264339479605,1
DC_9,DC_2,SKU_8,3.5504087722598543,5
DC_9,DC_2,SKU_9,1.94781663436225,1
DC_9,DC_2,SKU_10,1.9445968682351,3
DC_9,DC_2,SKU_11,4.11204115636829,7
DC_9,DC_2,SKU_12,2.668430227752456,4
DC_9,DC_2,SKU_13,3.316309997227745,3
DC_9,DC_2,SKU_14,3.3782770607106025,9
DC_9,DC_2,SKU_15,4.368779525760046,6
DC_9,DC_2,SKU_16,2.9648295926111157,4
DC_9,DC_2,SKU_17,3.560642793102546,4
DC_9,DC_2,SKU_18,3.037115260002399,2
DC_9,DC_2,SKU_19,4.769806273101775,1
DC_9,DC_2,SKU_20,4.600652683254296,2
DC_9,DC_2,SKU_21,2.378065641368636,6
DC_9,DC_2,SKU_22,3.8674346050512085,7
DC_9,DC_2,SKU_23,2.914496019548597,3
DC_9,DC_2,SKU_24,1.1302905171152142,5
DC_9,DC_2,SKU_25,3.1735465992463467,4
DC_9,DC_2,SKU_26,2.2874328693810373,4
DC_9,DC_2,SKU_27,4.600559369514619,2
DC_9,DC_2,SKU_28,1.2775534334710845,4
DC_9,DC_2,SKU_29,0.5292275719966543,8
DC_9,DC_2,SKU_30,3.0786258210427477,4
DC_9,DC_2,SKU_31,4.83031193752664,1
DC_9,DC_2,SKU_32,4.27171640630489,6
DC_9,DC_2,SKU_33,0.7501040282657088,2
DC_9,DC_2,SKU_34,3.106014214440224,5
DC_9,DC_2,SKU_35,1.8696550254329793,2
DC_9,DC_2,SKU_36,2.1381236114655486,9
DC_9,DC_2,SKU_37,2.497752321470235,9
DC_9,DC_2,SKU_38,3.9407843030612826,1
DC_9,DC_2,SKU_39,2.3879284003702033,1
DC_9,DC_2,SKU_40,2.6383897375562726,6
DC_9,DC_2,SKU_41,0.8337159759831383,9
DC_9,DC_2,SKU_42,2.6162981451642913,9
DC_9,DC_2,SKU_43,4.9666544417023015,5
DC_9,DC_2,SKU_44,2.266001818441567,7
DC_9,DC_2,SKU_45,4.221270612878499,9
DC_9,DC_2,SKU_46,3.061137067044207,5
DC_9,DC_2,SKU_47,3.2000651486628597,4
DC_9,DC_2,SKU_48,2.934240620022171,8
DC_9,DC_2,SKU_49,2.507514382063345,1
DC_9,DC_2,SKU_50,4.469216837034644,2
DC_9,DC_3,SKU_1,3.7045312535036086,9
DC_9,DC_3,SKU_2,3.4317011908832584,8
DC_9,DC_3,SKU_3,0.8139065554040457,6
DC_9,DC_3,SKU_4,0.9463753855079537,9
DC_9,DC_3,SKU_5,1.4676015621028307,1
DC_9,DC_3,SKU_6,1.3167858272967299,8
DC_9,DC_3,SKU_7,3.9731246081520557,3
DC_9,DC_3,SKU_8,3.673776308176906,7
DC_9,DC_3,SKU_9,4.778207374988131,6
DC_9,DC_3,SKU_10,2.641670138142335,7
DC_9,DC_3,SKU_11,1.1437730699211845,1
DC_9,DC_3,SKU_12,2.477517004818141,6
DC_9,DC_3,SKU_13,2.2446799840898937,8
DC_9,DC_3,SKU_14,0.8204302289355464,2
DC_9,DC_3,SKU_15,1.8885492391501264,6
DC_9,DC_3,SKU_16,0.6737747252551289,2
DC_9,DC_3,SKU_17,4.7979435027455875,7
DC_9,DC_3,SKU_18,4.453327440788071,8
DC_9,DC_3,SKU_19,4.855369658366372,7
DC_9,DC_3,SKU_20,3.773287822306782,9
DC_9,DC_3,SKU_21,1.0984936418358764,4
DC_9,DC_3,SKU_22,2.49384169820052,1
DC_9,DC_3,SKU_23,1.6865395636797011,5
DC_9,DC_3,SKU_24,4.247487640523071,2
DC_9,DC_3,SKU_25,3.7752537316071724,8
DC_9,DC_3,SKU_26,3.467188343387718,7
DC_9,DC_3,SKU_27,1.792456570073127,6
DC_9,DC_3,SKU_28,1.1131340632537183,9
DC_9,DC_3,SKU_29,4.876315169718842,9
DC_9,DC_3,SKU_30,1.3794016398725706,2
DC_9,DC_3,SKU_31,3.55449192584193,1
DC_9,DC_3,SKU_32,0.926918207038309,4
DC_9,DC_3,SKU_33,4.495181517342494,8
DC_9,DC_3,SKU_34,2.275830814577144,8
DC_9,DC_3,SKU_35,2.860022275125134,1
DC_9,DC_3,SKU_36,3.3530034533719464,9
DC_9,DC_3,SKU_37,0.6125681835088436,2
DC_9,DC_3,SKU_38,3.9044869702601734,2
DC_9,DC_3,SKU_39,2.1389100019228224,3
DC_9,DC_3,SKU_40,2.6694208345762145,8
DC_9,DC_3,SKU_41,2.6888409454598894,3
DC_9,DC_3,SKU_42,2.714351839410407,4
DC_9,DC_3,SKU_43,0.7001473496142199,8
DC_9,DC_3,SKU_44,0.8560818026360766,8
DC_9,DC_3,SKU_45,3.1082490465272774,7
DC_9,DC_3,SKU_46,1.2861483360070158,5
DC_9,DC_3,SKU_47,0.5691481283062549,6
DC_9,DC_3,SKU_48,3.751912409274808,4
DC_9,DC_3,SKU_49,3.431012476100925,1
DC_9,DC_3,SKU_50,3.88612890921092,5
DC_9,DC_4,SKU_1,1.774901009182318,3
DC_9,DC_4,SKU_2,2.02589425968206,1
DC_9,DC_4,SKU_3,1.3371532761707539,5
DC_9,DC_4,SKU_4,2.33537011515911,8
DC_9,DC_4,SKU_5,3.8288747632571853,1
DC_9,DC_4,SKU_6,4.078791701587502,7
DC_9,DC_4,SKU_7,3.406056610077828,5
DC_9,DC_4,SKU_8,2.090969843919517,2
DC_9,DC_4,SKU_9,3.188071854400339,9
DC_9,DC_4,SKU_10,2.730802078861072,5
DC_9,DC_4,SKU_11,2.4516361989813182,3
DC_9,DC_4,SKU_12,1.4627020226047125,6
DC_9,DC_4,SKU_13,3.5057153504662937,4
DC_9,DC_4,SKU_14,4.073732189769243,2
DC_9,DC_4,SKU_15,2.7608125706605704,3
DC_9,DC_4,SKU_16,1.9289554594490212,9
DC_9,DC_4,SKU_17,3.5119903041623255,9
DC_9,DC_4,SKU_18,0.5396667498251269,5
DC_9,DC_4,SKU_19,4.382548455521258,9
DC_9,DC_4,SKU_20,2.0252129897166182,5
DC_9,DC_4,SKU_21,3.682705633998976,1
DC_9,DC_4,SKU_22,1.2801792054087868,1
DC_9,DC_4,SKU_23,3.5215611408516256,6
DC_9,DC_4,SKU_24,2.0691626487934025,5
DC_9,DC_4,SKU_25,0.9362812668202162,5
DC_9,DC_4,SKU_26,4.267579997819567,7
DC_9,DC_4,SKU_27,3.4604777090143917,3
DC_9,DC_4,SKU_28,2.175802997159103,6
DC_9,DC_4,SKU_29,2.9272069311266438,4
DC_9,DC_4,SKU_30,3.3996456522165532,9
DC_9,DC_4,SKU_31,1.0309054974666156,6
DC_9,DC_4,SKU_32,1.6457419818288765,7
DC_9,DC_4,SKU_33,3.098037763383666,3
DC_9,DC_4,SKU_34,1.2015555959297608,5
DC_9,DC_4,SKU_35,1.4076498318396142,4
DC_9,DC_4,SKU_36,3.499115882241673,4
DC_9,DC_4,SKU_37,0.7484793203768254,4
DC_9,DC_4,SKU_38,0.980403487224859,9
DC_9,DC_4,SKU_39,3.6385757025202707,6
DC_9,DC_4,SKU_40,2.782417715455183,9
DC_9,DC_4,SKU_41,4.661363641389627,9
DC_9,DC_4,SKU_42,0.9790141497489855,3
DC_9,DC_4,SKU_43,1.5302405126275036,5
DC_9,DC_4,SKU_44,0.7694358202462355,5
DC_9,DC_4,SKU_45,1.6494272647074073,9
DC_9,DC_4,SKU_46,3.087290719533386,6
DC_9,DC_4,SKU_47,3.4289547687309976,4
DC_9,DC_4,SKU_48,0.6729154053757637,8
DC_9,DC_4,SKU_49,2.621156495778489,1
DC_9,DC_4,SKU_50,1.8120954630909438,6
DC_9,DC_5,SKU_1,4.3489150896332225,7
DC_9,DC_5,SKU_2,3.5464982241460365,2
DC_9,DC_5,SKU_3,4.720222431465724,2
DC_9,DC_5,SKU_4,2.7195957317005126,5
DC_9,DC_5,SKU_5,0.9701284361717131,5
DC_9,DC_5,SKU_6,1.7626559718846604,5
DC_9,DC_5,SKU_7,3.6892786095720482,4
DC_9,DC_5,SKU_8,4.163301076780701,6
DC_9,DC_5,SKU_9,4.772918467011433,1
DC_9,DC_5,SKU_10,1.0220782420535142,8
DC_9,DC_5,SKU_11,2.7792554046661637,9
DC_9,DC_5,SKU_12,1.3832924006438425,2
DC_9,DC_5,SKU_13,3.890767554982886,8
DC_9,DC_5,SKU_14,2.158792936242299,2
DC_9,DC_5,SKU_15,3.299751158781235,1
DC_9,DC_5,SKU_16,4.956195378780176,2
DC_9,DC_5,SKU_17,4.5959976563464044,5
DC_9,DC_5,SKU_18,1.6142849923950755,3
DC_9,DC_5,SKU_19,0.9510434517932874,4
DC_9,DC_5,SKU_20,0.8664245991812098,2
DC_9,DC_5,SKU_21,0.8635064624345463,4
DC_9,DC_5,SKU_22,2.323202931887742,4
DC_9,DC_5,SKU_23,2.811437023195983,3
DC_9,DC_5,SKU_24,0.7496777393055978,4
DC_9,DC_5,SKU_25,1.5550198196361777,2
DC_9,DC_5,SKU_26,4.255043967012633,6
DC_9,DC_5,SKU_27,2.666927514634585,1
DC_9,DC_5,SKU_28,1.8623640671205461,2
DC_9,DC_5,SKU_29,1.07534218058913,9
DC_9,DC_5,SKU_30,4.101622941454683,9
DC_9,DC_5,SKU_31,2.9218746725798135,4
DC_9,DC_5,SKU_32,3.4530795196176136,6
DC_9,DC_5,SKU_33,1.8498825866953963,9
DC_9,DC_5,SKU_34,2.6321379573206243,8
DC_9,DC_5,SKU_35,4.682415852619314,7
DC_9,DC_5,SKU_36,0.5257441919388408,8
DC_9,DC_5,SKU_37,1.8226522803717708,2
DC_9,DC_5,SKU_38,3.2898483115827526,2
DC_9,DC_5,SKU_39,0.7709916400035632,2
DC_9,DC_5,SKU_40,3.3935584108314476,2
DC_9,DC_5,SKU_41,3.177122094134922,2
DC_9,DC_5,SKU_42,0.5453314789695416,4
DC_9,DC_5,SKU_43,1.4663914962128721,3
DC_9,DC_5,SKU_44,4.654439761424856,1
DC_9,DC_5,SKU_45,3.096848491842944,3
DC_9,DC_5,SKU_46,1.6519134147934875,4
DC_9,DC_5,SKU_47,2.17183808859608,8
DC_9,DC_5,SKU_48,3.130799040110091,7
DC_9,DC_5,SKU_49,0.7523607616865189,6
DC_9,DC_5,SKU_50,1.3914688740848933,4
DC_9,DC_6,SKU_1,0.5912598819533899,5
DC_9,DC_6,SKU_2,3.4775377732288866,7
DC_9,DC_6,SKU_3,1.9400494516117852,1
DC_9,DC_6,SKU_4,4.771267272984336,2
DC_9,DC_6,SKU_5,2.08241480351257,9
DC_9,DC_6,SKU_6,1.342184866695185,9
DC_9,DC_6,SKU_7,4.43719995957792,1
DC_9,DC_6,SKU_8,2.316066766023206,2
DC_9,DC_6,SKU_9,4.33830251153187,2
DC_9,DC_6,SKU_10,2.276543791268213,5
DC_9,DC_6,SKU_11,2.684175670420477,2
DC_9,DC_6,SKU_12,3.096092908952381,7
DC_9,DC_6,SKU_13,3.7475977605267365,6
DC_9,DC_6,SKU_14,2.2582284901458083,6
DC_9,DC_6,SKU_15,2.352000859452623,1
DC_9,DC_6,SKU_16,3.5076231595282734,8
DC_9,DC_6,SKU_17,4.522138444474837,4
DC_9,DC_6,SKU_18,1.9263364416410074,4
DC_9,DC_6,SKU_19,3.616760495412953,9
DC_9,DC_6,SKU_20,3.0250388380448454,8
DC_9,DC_6,SKU_21,4.577438523397023,9
DC_9,DC_6,SKU_22,1.6417813975570286,6
DC_9,DC_6,SKU_23,3.4723958694641874,8
DC_9,DC_6,SKU_24,4.321486151123472,4
DC_9,DC_6,SKU_25,3.1837343828145315,7
DC_9,DC_6,SKU_26,2.117502617820076,3
DC_9,DC_6,SKU_27,3.6439564103655804,3
DC_9,DC_6,SKU_28,4.508355163323746,3
DC_9,DC_6,SKU_29,4.6288308584730675,1
DC_9,DC_6,SKU_30,3.1605930758777636,7
DC_9,DC_6,SKU_31,4.446135193418812,3
DC_9,DC_6,SKU_32,4.971359518218239,4
DC_9,DC_6,SKU_33,1.5830273743037908,6
DC_9,DC_6,SKU_34,4.821135463406469,7
DC_9,DC_6,SKU_35,4.437396763808529,7
DC_9,DC_6,SKU_36,2.848204512274785,7
DC_9,DC_6,SKU_37,3.6625229472468868,4
DC_9,DC_6,SKU_38,4.580927743185738,3
DC_9,DC_6,SKU_39,2.571471431500248,2
DC_9,DC_6,SKU_40,4.291059774698544,9
DC_9,DC_6,SKU_41,0.9205426070099507,7
DC_9,DC_6,SKU_42,0.569671066118819,1
DC_9,DC_6,SKU_43,0.511045638997299,6
DC_9,DC_6,SKU_44,0.9237636421125675,6
DC_9,DC_6,SKU_45,3.3370623375909094,4
DC_9,DC_6,SKU_46,0.8104428871640628,6
DC_9,DC_6,SKU_47,3.0849281735141503,4
DC_9,DC_6,SKU_48,1.6665146921532121,8
DC_9,DC_6,SKU_49,4.740812891406456,7
DC_9,DC_6,SKU_50,3.7086269103009353,5
DC_9,DC_7,SKU_1,2.2388700282376153,8
